Variety	TokenID	TextID	LineID	SpeakerID	Corpus	Genre	GenreCode	Register	Mode	WholeConstructionPlain	Verb	Particle	VerbPart	VerbForm	DirObjPlain	DirObjHeadPlain	Response	DirObjWordLength	DirObjLettLength	DirObjExprType	DirObjDefiniteness	DirObjGivenness	DirObjConcreteness	Semantics	DirObjThematicity	DirectionalPP	PrimeType	VerbFreq	PartFreq	VerbPartFreq	DeltaP.cueV	DeltaP.cueP	PMI	t.score	DICE	LogLikR	Surprisal.P	Surprisal.V	PartOnset	CValternation	CValternation2	CV.binary	JoinedDist	SplitDist	StressClash	Rhythm
PH	PART7601	PHI:W2C-017:4	PHI:W2C-017:79	PHI:W2C-017:79	ICE	Reportage	i	writ.informal	written	pick up then Defense Secretary Renato de Villa.	pick	up	pick up	pick	then Defense Secretary Renato de Villa	Villa	Continuous	6	33	np	def	new	Nonconcrete	compositional	4.306632214	no	none	93	1715	54	0.578984007	0.031447813	8.403304399	7.326764708	0.059734513	563.1307199	0.784271309	4.989105359	V	CV	CV.VC	other	0	0	yes	0
PH	PART7602	PHI:S2A-053:3	PHI:S2A-053:58	PHI:S2A-053:58	ICE	UnscriptMono	c	spok.informal	spoken	putting in things like nails or ball bearings	put	in	put in	putting	things like nails or ball bearings	thing	Continuous	6	29	nc	indef	new	Nonconcrete	compositional	2.249718785	no	none	537	18384	41	0.057997238	0.001724911	2.054179213	4.861344376	0.004333809	56.42918545	3.711226273	8.808611078	V	CV	CV.VC	other	1	1	no	0
PH	PART7603	PHI:W1B-008:5	PHI:W1B-008:144	PHI:W1B-008:144	ICE	Letters	f	writ.informal	written	taking in Tokyo, Machida, Yokohama, Hiroshima and Kyoto	take	in	take in	taking	Tokyo, Machida, Yokohama, Hiroshima and Kyoto	Tokyo	Continuous	6	37	np	def	new	Nonconcrete	non-compositional	2.795899348	no	none	1618	18384	25	-0.002937579	-0.000262956	-0.250734216	-0.9490624	0.00249975	-0.8162517	6.016139703	9.522306893	V	CV	CV.VC	other	1	1	no	-1
PH	PART7604	PHI:W2F-010:1	PHI:W2F-010:77	PHI:W2F-010:77	ICE	CreativeWrit	l	writ.informal	written	wrap up what s left of our breakfast	wrap	up	wrap up	wrap	what s left of our breakfast	left	Continuous	6	23	nc	def	new	Concrete	non-compositional	3.056935422	no	none	28	1715	2	0.069715523	0.001140136	5.380220786	1.380258295	0.002294894	11.15500791	3.807354922	9.743992861	V	CV	CV.VC	other	0	0	yes	0
PH	PART7605	PHI:W2B-016:1	PHI:W2B-016:59	PHI:W2B-016:59	ICE	PopularWrit	h	writ.formal	written	eat up a lot of your time	eat	up	eat up	eat	a lot of your time	your	Continuous	5	14	nc	indef	new	Nonconcrete	non-compositional	2.485501243	no	Discontinuous	282	1715	4	0.012472915	0.002053884	3.048024356	1.758185	0.004006009	9.920431464	6.139551352	8.743992861	V	CV	CV.VC	other	0	0	yes	0
PH	PART7606	PHI:S2B-017:1	PHI:S2B-017:1	PHI:S2B-017:1	ICE	ScriptedMono	d	spok.formal	spoken	tore up a picture of the Pope	tear	up	tear up	tore	a picture of the Pope	picture	Continuous	5	17	nc	indef	new	Concrete	non-compositional	1.957905042	yes	none	32	1715	2	0.060786945	0.001136129	5.187575708	1.375407542	0.002289639	10.61590179	4	9.743992861	V	CV	CV.VC	other	0	0	yes	0
PH	PART7607	PHI:S2A-041:1	PHI:S2A-041:15	PHI:S2A-041:15	ICE	UnscriptMono	c	spok.informal	spoken	draw up a preliminary area development framework	draw	up	draw up	draw	a preliminary area development framework	framework	Continuous	5	36	nc	indef	new	Nonconcrete	non-compositional	1.730103806	no	none	96	1715	7	0.071208503	0.00399248	5.40996813	2.58352324	0.007730536	39.35481491	3.777607579	7.936637939	V	VV	VV	other	0	0	yes	0
PH	PART7608	PHI:W2A-005:1	PHI:W2A-005:121	PHI:W2A-005:121	ICE	AcademicWrit	g	writ.formal	written	act out a script written for him	act	out	act out	act	a script written for him	written	Continuous	5	20	nc	indef	given	Nonconcrete	compositional	2.326483133	no	none	132	1696	4	0.028610807	0.002230273	4.159253995	1.888064	0.004376368	15.62923058	5.044394119	8.727920455	V	CV	CV.VC	other	0	0	yes	0
PH	PART7609	PHI:W2F-018:1	PHI:W2F-018:38	PHI:W2F-018:38	ICE	CreativeWrit	l	writ.informal	written	set up a table on a corner	set	up	set up	set	a table on a corner	table	Continuous	5	15	nc	indef	new	Concrete	compositional	3.423192127	no	none	282	1715	69	0.243034387	0.04001987	7.156548813	8.248401653	0.069103655	568.5240227	2.031026896	4.635468404	V	CV	CV.VC	other	0	0	yes	0
CA	PART761	CAN:S1B-061:1	CAN:S1B-061:1:177	CAN:S1B-061:1:177:B	ICE	PublicDia	b	spok.formal	spoken	putting their clubs away	put	away	put away	putting	their clubs	club	Discontinuous	2	10	nc	def	new	Nonconcrete	compositional	6.974716652	no	none	906	426	2	0.001783121	0.00379045	2.373491709	1.141301458	0.003003003	3.361637963	8.82336724	7.73470962	V	CV	CV.VC	other	2	1	no	-1
PH	PART7610	PHI:S2A-010:1	PHI:S2A-010:35	PHI:S2A-010:35	ICE	UnscriptMono	c	spok.informal	spoken	hack out a win over La Salle	hack	out	hack out	hack	a win over La Salle	win	Continuous	5	15	nc	indef	new	Nonconcrete	non-compositional	7.849978195	no	none	1	1696	1	0.998304998	0.000589623	9.203648115	0.998304	0.00117855	12.75955422	0	10.72792045	V	CV	CV.VC	other	0	0	yes	0
PH	PART7611	PHI:S2A-055:3	PHI:S2A-055:97	PHI:S2A-055:97	ICE	UnscriptMono	c	spok.informal	spoken	add in about two tablespoon tomato paste	add	in	add in	add	about two tablespoon tomato paste	paste	Continuous	5	29	nc	indef	new	Concrete	compositional	0.922509225	no	Continuous	328	18384	1	-0.015340251	-0.000278729	-2.592146518	-5.029952	0.000106883	-6.546002224	8.357552005	14.16616308	V	CV	CV.VC	other	0	1	yes	1
PH	PART7612	PHI:S1A-001:1	PHI:S1A-001:63	PHI:S1A-001:63	ICE	PrivateDia	a	spok.informal	spoken	taking all those bad boy stuffs off	take	off	take off	taking	all those bad boy stuffs	stuff	Discontinuous	5	20	nc	def	new	Nonconcrete	non-compositional	0.826787929	no	none	1618	324	23	0.013913593	0.069392137	5.45528463	4.686521595	0.023686921	130.9023819	6.136433936	3.816288047	V	CV	CV.VC	other	1	1	no	0
PH	PART7613	PHI:S1B-024:1	PHI:S1B-024:166	PHI:S1B-024:166	ICE	PublicDia	b	spok.formal	spoken	put out an ad in the papers	put	out	put out	put	an ad in the papers	ad	Continuous	5	15	nc	indef	new	Concrete	non-compositional	3.569834895	no	none	537	1696	4	0.00575588	0.001824585	2.134869837	1.544624	0.003582624	5.683215393	7.068778278	8.727920455	V	CV	CV.VC	other	0	0	yes	0
PH	PART7614	PHI:W2B-011:1	PHI:W2B-011:29	PHI:W2B-011:29	ICE	PopularWrit	h	writ.formal	written	bring down banks all over the world	bring	down	bring down	bring	banks all over the world	bank	Continuous	5	20	nc	indef	given	Nonconcrete	non-compositional	5.160339108	no	none	608	571	29	0.047155039	0.05020876	6.384275116	5.320697328	0.049194232	202.1954164	4.389946518	4.29936594	C	CC	CC	CC	0	0	yes	0
PH	PART7615	PHI:S1B-005:1	PHI:S1B-005:99	PHI:S1B-005:99	ICE	PublicDia	b	spok.formal	spoken	take up civil engineering or chemical engineering	take	up	take up	take	civil engineering or chemical engineering	engineering	Continuous	5	37	nc	indef	given	Nonconcrete	non-compositional	3.231017771	no	none	1618	1715	76	0.045329914	0.04277022	4.775507329	8.399498468	0.04560456	363.2429109	4.412068379	4.496065348	V	CV	CV.VC	other	0	0	yes	0
PH	PART7616	PHI:W2A-010:1	PHI:W2A-010:73	PHI:W2A-010:73	ICE	AcademicWrit	g	writ.formal	written	pick up clues provided by its context	pick	up	pick up	pick	clues provided by its context	clue	Continuous	5	25	nc	indef	new	Nonconcrete	non-compositional	0.911161731	no	none	93	1715	54	0.578984007	0.031447813	8.403304399	7.326764708	0.059734513	563.1307199	0.784271309	4.989105359	V	CV	CV.VC	other	0	0	yes	0
PH	PART7617	PHI:S2B-016:6	PHI:S2B-016:84	PHI:S2B-016:84	ICE	ScriptedMono	d	spok.formal	spoken	beat out fellow Oscar winner Geena Davis	beat	out	beat out	beat	fellow Oscar winner Geena Davis	Davis	Continuous	5	27	np	def	new	Concrete	non-compositional	0.957395883	no	none	51	1696	1	0.017912757	0.000539538	3.531222773	0.913504	0.00114482	3.085288455	5.672425342	10.72792045	V	CV	CV.VC	other	0	0	yes	0
PH	PART7618	PHI:W2F-019:1	PHI:W2F-019:70	PHI:W2F-019:70	ICE	CreativeWrit	l	writ.informal	written	give up her Disney dreams of America	give	up	give up	give	her Disney dreams of America	dream	Continuous	5	24	nc	def	new	Nonconcrete	non-compositional	2.718622565	no	none	1472	1715	30	0.018692951	0.016048234	3.570904348	5.016320694	0.018826483	94.51961273	5.61667136	5.837102265	V	CV	CV.VC	other	0	0	yes	0
PH	PART7619	PHI:S1B-037:1	PHI:S1B-037:69	PHI:S1B-037:69	ICE	PublicDia	b	spok.formal	spoken	raked up his uhm statutory rape conviction	rake	up	rake up	raked	his uhm statutory rape conviction	convivction	Continuous	5	29	nc	def	new	Nonconcrete	non-compositional	0.843881857	no	none	4	1715	1	0.248285993	0.000580085	7.187575708	0.99314	0.001163467	8.248878293	2	10.74399286	V	CV	CV.VC	other	0	2	yes	2
CA	PART762	CAN:S1A-048:1	CAN:S1A-048:1:61	CAN:S1A-048:1:61:B	ICE	PrivateDia	a	spok.informal	spoken	putting this stuff away	put	away	put away	putting	this stuff	stuff	Discontinuous	2	9	nc	def	new	Nonconcrete	compositional	2.78551532	no	none	906	426	2	0.001783121	0.00379045	2.373491709	1.141301458	0.003003003	3.361637963	8.82336724	7.73470962	V	CV	CV.VC	other	2	1	no	-1
PH	PART7620	PHI:S2B-038:1	PHI:S2B-038:1	PHI:S2B-038:1	ICE	ScriptedMono	d	spok.formal	spoken	pass on its faith and its values	pass	on	pass on	pass	its faith and its values	faith	Continuous	5	20	nc	def	new	Nonconcrete	non-compositional	2.289202594	yes	none	221	5867	15	0.06202001	0.002349457	3.532149329	3.538200858	0.004927727	46.94747931	3.881011964	8.611516681	V	CV	CV.VC	other	0	0	yes	0
PH	PART7621	PHI:W2D-017:2	PHI:W2D-017:70	PHI:W2D-017:70	ICE	InstructWrit	j	writ.formal	written	Cut off mature leaves with their stalks	cut	off	cut off	Cut	mature leaves with their stalks	leaf	Continuous	5	27	nc	indef	given	Concrete	compositional	3.367003367	no	none	144	324	10	0.069130399	0.030730154	7.74372166	3.147523738	0.042735043	88.45781774	3.847996907	5.017921908	V	CV	CV.VC	other	0	1	yes	1
PH	PART7622	PHI:W2B-019:1	PHI:W2B-019:32	PHI:W2B-019:32	ICE	PopularWrit	h	writ.formal	written	draw out more perceptions on national identity	draw	out	draw out	draw	more perceptions on national identity	perception	Continuous	5	33	nc	indef	new	Nonconcrete	non-compositional	0.928936368	no	none	96	1696	3	0.029556837	0.00167571	4.203648115	1.638048946	0.003348214	11.89770436	5	9.142957954	V	VV	VV	other	0	0	yes	0
PH	PART7623	PHI:S2A-043:1	PHI:S2A-043:11	PHI:S2A-043:11	ICE	UnscriptMono	c	spok.informal	spoken	pay off our debt our foreign debt	pay	off	pay off	pay	our debt our foreign debt	debt	Continuous	5	21	nc	def	new	Nonconcrete	non-compositional	1.690617075	no	none	313	324	11	0.034830672	0.033648519	6.761131338	3.286047922	0.034536892	82.06003977	4.830587228	4.880418384	V	VV	VV	other	0	0	yes	0
PH	PART7624	PHI:S1A-026:1	PHI:S1A-026:99	PHI:S1A-026:99	ICE	PrivateDia	a	spok.informal	spoken	turn out our signal or or what	turn	out	turn out	turn	our signal or or what	signal	Continuous	5	17	nc	def	new	Nonconcrete	compositional	0.910746812	no	none	237	1696	38	0.15867916	0.022206322	6.562832379	6.099208778	0.039317124	277.6889745	2.640815735	5.479992941	V	CV	CV.VC	other	0	0	yes	0
PH	PART7625	PHI:S1B-009:1	PHI:S1B-009:69	PHI:S1B-009:69	ICE	PublicDia	b	spok.formal	spoken	take up Pearson Product Moment Correlation no	take	up	take up	take	Pearson Product Moment Correlation	correlation	Continuous	4	31	np	def	given	Nonconcrete	non-compositional	17.45200698	no	none	1618	1715	76	0.045329914	0.04277022	4.775507329	8.399498468	0.04560456	363.2429109	4.412068379	4.496065348	V	CV	CV.VC	other	0	0	yes	0
PH	PART7626	PHI:S2B-023:2	PHI:S2B-023:122	PHI:S2B-023:122	ICE	ScriptedMono	d	spok.formal	spoken	took on positions of power in government	take	on	take on	took	positions of power in government	position	Continuous	5	28	nc	indef	new	Nonconcrete	non-compositional	2.510460251	no	none	1618	5867	22	0.007742561	0.002144368	1.212597019	2.66654272	0.005878424	12.09236018	6.200564274	8.058975658	V	CV	CV.VC	other	0	1	yes	1
PH	PART7627	PHI:W2F-004:1	PHI:W2F-004:96	PHI:W2F-004:96	ICE	CreativeWrit	l	writ.informal	written	pulls out still-beating hearts, masks, crayons, kaleidoscopes	pull	out	pull out	pulls	still-beating hearts, masks, crayons, kaleidoscopes	heart	Continuous	5	43	nc	indef	new	Concrete	compositional	1.800180018	no	none	62	1696	15	0.24025438	0.00879726	7.1563424	3.845833217	0.017064846	123.0661851	2.047305715	6.821029859	V	CV	CV.VC	other	0	0	yes	0
PH	PART7628	PHI:S1B-069:1	PHI:S1B-069:100	PHI:S1B-069:100	ICE	PublicDia	b	spok.formal	spoken	turn over that blank deed of assignment	turn	over	turn over	turn	that blank deed of assignment	deed	Continuous	5	25	nc	def	given	Nonconcrete	non-compositional	10.83591331	no	none	237	845	15	0.062460942	0.017529292	6.226908385	3.821275146	0.027726433	101.091331	3.981852653	5.815916936	V	CV	CV.VC	other	0	0	yes	0
PH	PART7629	PHI:S1B-018:1	PHI:S1B-018:194	PHI:S1B-018:194	ICE	PublicDia	b	spok.formal	spoken	boost up that major source of light	boost	up	boost up	boost	that major source of light	source	Continuous	5	22	nc	def	given	Concrete	non-compositional	14.46193109	no	none	8	1715	1	0.123285986	0.000576078	6.187575708	0.98628	0.001160766	6.732960716	3	10.74399286	V	CV	CV.VC	other	0	0	yes	0
PH	PART7630	PHI:S1B-046:1	PHI:S1B-046:167	PHI:S1B-046:167	ICE	PublicDia	b	spok.formal	spoken	brings out the best in every student	bring	out	bring out	brings	the best in every student	best	Continuous	5	21	nc	def	new	Nonconcrete	non-compositional	2.445984509	no	none	608	1696	15	0.02298903	0.008250332	3.862611197	3.606736913	0.013020833	52.82268785	5.341036918	6.821029859	V	CV	CV.VC	other	0	1	yes	1
PH	PART7631	PHI:S1A-007:1	PHI:S1A-007:72	PHI:S1A-007:72	ICE	PrivateDia	a	spok.informal	spoken	push back the bottles and the glasses	push	back	push back	push	the bottles and the glasses	bottle	Continuous	5	23	nc	def	given	Concrete	compositional	2.754820937	no	none	91	873	3	0.032096954	0.003348349	5.238898586	1.68618437	0.006224066	16.05147886	4.922832139	8.184875343	C	CC	CC	CC	0	1	yes	1
PH	PART7632	PHI:S2A-052:2	PHI:S2A-052:195	PHI:S2A-052:195	ICE	UnscriptMono	c	spok.informal	spoken	open the chest under the elbow up	open	up	open up	open	the chest under the elbow	chest	Discontinuous	5	21	nc	def	new	Concrete	compositional	5.66572238	no	Discontinuous	211	1715	19	0.088351035	0.010886387	5.714404033	4.275881419	0.01973001	115.1425835	3.473171675	6.496065348	V	CV	CV.VC	other	1	2	no	1
PH	PART7633	PHI:W2E-002:2	PHI:W2E-002:55	PHI:W2E-002:55	ICE	PersuasiveWrit	k	writ.informal	written	putting on the cloak of moral uprightness	put	on	put on	putting	the cloak of moral uprightness	cloak	Continuous	5	26	nc	def	new	Concrete	compositional	0.954653938	no	Continuous	537	5867	23	0.0369834	0.003403198	2.867944971	4.138890389	0.007183011	52.55994438	4.545216322	7.994845321	V	CV	CV.VC	other	1	2	no	1
PH	PART7634	PHI:W2C-009:2	PHI:W2C-009:76	PHI:W2C-009:76	ICE	Reportage	i	writ.informal	written	pay off the company s p18-billion debt	pay	off	pay off	pay	the company s p18-billion debt	debt	Continuous	5	25	nc	def	new	Nonconcrete	non-compositional	11.57098353	no	none	313	324	11	0.034830672	0.033648519	6.761131338	3.286047922	0.034536892	82.06003977	4.830587228	4.880418384	V	VV	VV	other	0	1	yes	1
PH	PART7635	PHI:W2E-010:1	PHI:W2E-010:42	PHI:W2E-010:42	ICE	PersuasiveWrit	k	writ.informal	written	laid down the conventional wisdom of today	lay	down	lay down	laid	the conventional wisdom of today	wisdom	Continuous	5	28	nc	def	new	Nonconcrete	non-compositional	0.756143667	no	Continuous	69	571	11	0.158860251	0.019206415	8.125128796	3.304745545	0.034375	104.0352	2.649092838	5.697915317	C	CC	CC	CC	0	2	yes	2
PH	PART7636	PHI:S2B-004:1	PHI:S2B-004:69	PHI:S2B-004:69	ICE	ScriptedMono	d	spok.formal	spoken	took over the copper-mining town of Toquepala	take	over	take over	took	the copper-mining town of Toquepala	town	Continuous	5	30	nc	def	new	Nonconcrete	non-compositional	0.849978751	no	none	1618	845	43	0.02577272	0.049311242	4.9750299	6.348940954	0.034916768	216.4716559	5.233731138	4.296542776	V	CV	CV.VC	other	0	1	yes	1
PH	PART7637	PHI:S1A-050:1	PHI:S1A-050:162	PHI:S1A-050:162	ICE	PrivateDia	a	spok.informal	spoken	bring down the cost of the oil	bring	down	bring down	bring	the cost of the oil	cost	Continuous	5	15	nc	def	given	Nonconcrete	compositional	4.568296026	no	none	608	571	29	0.047155039	0.05020876	6.384275116	5.320697328	0.049194232	202.1954164	4.389946518	4.29936594	C	CC	CC	CC	0	1	yes	1
PH	PART7638	PHI:W2F-001:1	PHI:W2F-001:19	PHI:W2F-001:19	ICE	CreativeWrit	l	writ.informal	written	take over the family s financial empire	take	over	take over	take	the family s financial empire	empire	Continuous	5	25	nc	def	new	Nonconcrete	non-compositional	0.727272727	no	none	1618	845	43	0.02577272	0.049311242	4.9750299	6.348940954	0.034916768	216.4716559	5.233731138	4.296542776	V	CV	CV.VC	other	0	1	yes	1
PH	PART7639	PHI:S1B-080:1	PHI:S1B-080:42	PHI:S1B-080:42	ICE	PublicDia	b	spok.formal	spoken	uses up the iron in her blood	use	up	use up	uses	the iron in her blood	iron	Continuous	5	17	nc	def	given	Concrete	non-compositional	1.877934272	no	none	1358	1715	8	0.004181695	0.003312404	1.780307944	2.005011885	0.005206638	8.444774103	7.407267764	7.743992861	V	CV	CV.VC	other	1	2	no	1
PH	PART7640	PHI:S2A-012:1	PHI:S2A-012:179	PHI:S2A-012:179	ICE	UnscriptMono	c	spok.informal	spoken	Cuts down the lead of Santa Lucia	cut	down	cut down	Cuts	the lead of Santa Lucia	lead	Continuous	5	19	nc	def	given	Nonconcrete	non-compositional	23.71181031	yes	Continuous	144	571	6	0.041101585	0.010369802	6.189259133	2.415921935	0.016783217	39.95358569	4.584962501	6.572384435	C	CC	CC	CC	0	1	yes	1
PH	PART7641	PHI:S2A-050:1	PHI:S2A-050:37	PHI:S2A-050:37	ICE	UnscriptMono	c	spok.informal	spoken	take away the life even of criminals	take	away	take away	take	the life even of criminals	life	Continuous	5	22	nc	def	given	Nonconcrete	non-compositional	13.30967169	no	none	1618	287	9	0.005283972	0.029749423	4.276590752	2.845211333	0.009448819	36.58828105	7.490070891	4.994981925	V	CV	CV.VC	other	1	1	no	0
PH	PART7642	PHI:S1B-008:1	PHI:S1B-008:79	PHI:S1B-008:79	ICE	PublicDia	b	spok.formal	spoken	blow out the light of the lighter	blow	out	blow out	blow	the light of the lighter	light	Continuous	5	20	nc	def	given	Nonconcrete	compositional	10.67140952	no	none	22	1696	4	0.180126145	0.00234046	6.744216496	1.981344	0.004656577	30.24412193	2.459431619	8.727920455	V	VV	VV	other	0	1	yes	1
PH	PART7643	PHI:S1B-015:1	PHI:S1B-015:143	PHI:S1B-015:143	ICE	PublicDia	b	spok.formal	spoken	turned off the lights in the sala	turn	off	turn off	turned	the lights in the sala	light	Continuous	5	18	nc	def	new	Nonconcrete	compositional	0.874508089	no	none	237	324	6	0.02499838	0.018287444	6.287937818	2.418141173	0.021390374	40.71351813	5.303780748	5.754887502	V	CV	CV.VC	other	0	1	yes	1
PH	PART7644	PHI:W2B-012:3	PHI:W2B-012:108	PHI:W2B-012:108	ICE	PopularWrit	h	writ.formal	written	Working out the logic of the soul	work	out	work out	Working	the logic of the soul	logic	Continuous	5	17	nc	def	new	Nonconcrete	non-compositional	0.688942473	no	none	602	1696	24	0.038194102	0.013571961	4.554990939	4.690570366	0.020887728	106.7948994	4.648657176	6.142957954	V	CV	CV.VC	other	1	2	no	1
PH	PART7645	PHI:S1A-012:1	PHI:S1A-012:30	PHI:S1A-012:30	ICE	PrivateDia	a	spok.informal	spoken	sort out the mails inside the box	sort	out	sort out	sort	the mails inside the box	mail	Continuous	5	20	nc	def	given	Nonconcrete	non-compositional	1.732351667	no	none	9	1696	5	0.55386454	0.002944106	8.355651208	2.229241709	0.005865103	51.45778866	0.847996907	8.40599236	V	CV	CV.VC	other	0	1	yes	1
PH	PART7646	PHI:W2C-002:3	PHI:W2C-002:105	PHI:W2C-002:105	ICE	Reportage	i	writ.informal	written	call off the negotiation with the Marcoses	call	off	call off	call	the negotiation with the Marcoses	negotiation	Continuous	5	29	nc	def	new	Nonconcrete	non-compositional	3.29218107	no	none	984	324	6	0.005779248	0.017540202	4.234166562	2.319333656	0.009174312	23.98964984	7.357552005	5.754887502	V	CV	CV.VC	other	0	4	yes	4
PH	PART7647	PHI:W2F-005:1	PHI:W2F-005:39	PHI:W2F-005:39	ICE	CreativeWrit	l	writ.informal	written	tore up the pages of pop romances	tear	up	tear up	tore	the pages of pop romances	page	Continuous	5	21	nc	def	new	Concrete	non-compositional	0.938526513	no	none	32	1715	2	0.060786945	0.001136129	5.187575708	1.375407542	0.002289639	10.61590179	4	9.743992861	V	CV	CV.VC	other	0	1	yes	1
PH	PART7648	PHI:W2B-010:1	PHI:W2B-010:43	PHI:W2B-010:43	ICE	PopularWrit	h	writ.formal	written	threw out the party of de Tavera	throw	out	throw out	threw	the party of de Tavera	party	Continuous	5	18	nc	def	new	Nonconcrete	non-compositional	0.887311446	no	none	76	1696	6	0.07725724	0.003467617	5.540683102	2.396868171	0.006772009	34.83079805	3.662965013	8.142957954	V	VV	VV	other	0	1	yes	1
PH	PART7649	PHI:S2B-010:2	PHI:S2B-010:39	PHI:S2B-010:39	ICE	ScriptedMono	d	spok.formal	spoken	set up the private sector development fund	set	up	set up	set	the private sector development fund	fund	Continuous	5	31	nc	def	new	Nonconcrete	non-compositional	1.845869866	no	none	282	1715	69	0.243034387	0.04001987	7.156548813	8.248401653	0.069103655	568.5240227	2.031026896	4.635468404	V	CV	CV.VC	other	0	1	yes	1
